,Class,H00:00,H00:15,H00:30,H00:45,H01:00,H01:15,H01:30,H01:45,H02:00,H02:15,H02:30,H02:45,H03:00,H03:15,H03:30,H03:45,H04:00,H04:15,H04:30,H04:45,H05:00,H05:15,H05:30,H05:45,H06:00,H06:15,H06:30,H06:45,H07:00,H07:15,H07:30,H07:45,H08:00,H08:15,H08:30,H08:45,H09:00,H09:15,H09:30,H09:45,H10:00,H10:15,H10:30,H10:45,H11:00,H11:15,H11:30,H11:45,H12:00,H12:15,H12:30,H12:45,H13:00,H13:15,H13:30,H13:45,H14:00,H14:15,H14:30,H14:45,H15:00,H15:15,H15:30,H15:45,H16:00,H16:15,H16:30,H16:45,H17:00,H17:15,H17:30,H17:45,H18:00,H18:15,H18:30,H18:45,H19:00,H19:15,H19:30,H19:45,H20:00,H20:15,H20:30,H20:45,H21:00,H21:15,H21:30,H21:45,H22:00,H22:15,H22:30,H22:45,H23:00,H23:15,H23:30,H23:45
4674,4,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,0.010683,0.010683,-0.33117,0.010683,0.010683,0.010683,0.010683,0.69439,7.1896,6.1641,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117,0.010683,-0.33117
4675,4,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.38161,-0.20632,-0.20632,0.31953,0.31953,3.6499,3.6499,3.6499,3.4746,4.0005,3.8252,2.0724,-0.20632,-0.20632,-0.20632,-0.38161,-0.20632,-0.20632
4676,4,-0.27505,-0.43704,-0.27505,-0.27505,-0.27505,-0.43704,-0.27505,-0.27505,-0.27505,-0.43704,-0.27505,-0.27505,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,1.0209,2.9648,2.8028,2.8028,2.9648,2.6408,2.8028,2.8028,3.4508,3.1268,2.3168,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505,-0.43704,-0.27505
4677,4,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,5.6286,6.195,4.4958,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354,-0.3186,-0.0354
4678,4,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,3.6488,2.1258,3.6488,2.1258,2.1258,-0.92013,0.60284,-0.92013,0.60284,-0.92013,0.60284,-0.92013
4679,4,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,-1.0107,0.50535,2.0214,0.50535,0.50535,0.50535,0.50535,-1.0107,0.50535,2.0214,3.5374,3.5374,2.0214,2.0214,-1.0107,0.50535,0.50535,0.50535,-1.0107,0.50535,0.50535
4680,4,-0.14133,-0.36376,-0.14133,-0.14133,-0.14133,-0.14133,-0.36376,-0.14133,-0.14133,-0.14133,-0.36376,-0.14133,-0.14133,-0.14133,-0.36376,-0.14133,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,-0.14133,-0.36376,1.6381,4.5296,4.5296,4.752,4.5296,1.4156,-0.14133,-0.14133,-0.14133,-0.36376,-0.14133,-0.14133
4681,4,0.56029,-1.0217,0.56029,0.56029,0.56029,-1.0217,0.56029,0.56029,0.56029,0.56029,-1.0217,0.56029,0.56029,0.56029,-1.0217,0.56029,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029,3.7243,2.1423,3.7243,2.1423,0.56029,0.56029,-1.0217,0.56029,-1.0217,0.56029,-1.0217,0.56029
4682,4,-0.57207,0.06652,-0.57207,0.06652,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,-0.57207,0.06652,8.3682,0.06652,-0.57207,0.06652,0.06652,0.06652,-0.57207,0.06652,0.06652,0.06652,1.3437,1.3437,1.3437,0.70511,1.3437,1.3437,1.3437,0.70511,0.70511,-0.57207,0.06652,0.06652,0.06652,0.06652,-0.57207,0.06652
4683,4,0.89603,0.89603,-1.1044,0.89603,0.89603,0.89603,-1.1044,0.89603,0.89603,0.89603,-1.1044,0.89603,0.89603,0.89603,-1.1044,0.89603,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603,-1.1044,0.89603
4684,4,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478,0.99478,-0.99478
4685,4,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,3.5628,2.0757,3.5628,3.5628,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845,0.58864,-0.89845
4686,4,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781,2.3117,2.3117,3.9555,2.3117,0.66781,0.66781,-0.97603,0.66781,-0.97603,0.66781,-0.97603,0.66781
4687,4,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,-0.90665,0.41211,3.0496,1.7309,3.0496,1.7309,3.0496,1.7309,3.0496,1.7309,1.7309,-0.90665,0.41211,-0.90665,0.41211,-0.90665
4688,4,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,3.7413,2.1797,3.7413,2.1797,0.61812,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812
4689,4,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,0.61812,-0.94345,0.61812,-0.94345,0.61812,3.7413,2.1797,3.7413,2.1797,0.61812,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812,-0.94345,0.61812
4690,4,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,-0.036827,-0.33144,-0.036827,-0.33144,-0.036827,0.5524,6.4447,6.4447,2.6147,-0.036827,-0.036827,-0.036827,-0.036827
4691,4,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,-4.318,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,4.4089,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,-4.318,0.045453,4.4089,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,-4.318,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453,0.045453
4692,4,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.5398,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.24536,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.5398,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,-0.39258,0.78516,2.8462,2.8462,2.8462,2.8462,2.8462,2.699,2.8462,1.0796,-0.39258,1.374,2.5518,2.4046,2.2573,2.2573,-0.5398,-0.39258
4693,4,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,-0.31801,-0.46134,0.82862,2.6919,2.8352,2.6919,-0.031353,-0.17468,0.54196,2.6919,2.6919,2.9786,2.5486,2.8352,2.6919,2.5486,2.6919,0.11198,-0.31801,-0.46134
4694,4,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,-0.38176,-0.18682,0.39801,3.712,3.5171,3.712,3.3221,3.712,3.5171,3.1272,-0.38176,-0.18682,-0.38176,-0.18682
4695,4,-0.44453,-0.28764,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,-0.28764,-0.44453,0.81062,3.164,3.0071,3.0071,0.81062,-0.13074,-0.28764,0.026149,2.6933,3.0071,3.164,3.164,3.0071,2.8502,0.96751,-0.28764,-0.28764,-0.28764,-0.28764
4696,4,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,-9.6959,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206,0.10206
4697,4,-0.10142,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142,2.8196,4.7669,5.2537,5.2537,1.8459,-0.34484,-0.10142,-0.34484,-0.10142,-0.34484,-0.10142
